transaction_id,date,month,month_number,year,merchant,description,category,subcategory,payment_method,amount,transaction_type,notes,is_recurring,weekday
TXN202500913,2025-11-25,November,11,2025,Burger King,Burger King - Fast Food,Food,Fast Food,Net Banking,719,debit,Dinner,No,Tuesday
TXN202500998,2025-11-25,November,11,2025,Croma,Croma - Accessories,Shopping,Accessories,Net Banking,8796,debit,Sale purchase,No,Tuesday
TXN202500192,2025-11-26,November,11,2025,Nykaa,Nykaa - Personal Care,Shopping,Personal Care,Cash,4369,debit,Replacement item,No,Wednesday
TXN202500527,2025-11-26,November,11,2025,Dominos,Dominos - Restaurant,Food,Restaurant,Credit Card,354,debit,Dinner,No,Wednesday
TXN202500539,2025-11-26,November,11,2025,Practo,Practo - Wellness,Health,Wellness,Net Banking,1474,debit,Medicine purchase,No,Wednesday
TXN202501257,2025-11-26,November,11,2025,More Supermarket,More Supermarket - Household,Groceries,Household,Debit Card,3829,debit,Grocery refill,No,Wednesday
TXN202501405,2025-11-26,November,11,2025,CCD,CCD - Snacks,Coffee,Snacks,Net Banking,158,debit,Meeting,No,Wednesday
TXN202500091,2025-11-27,November,11,2025,Ajio,Ajio - Clothing,Shopping,Clothing,UPI,15506,debit,Sale purchase,No,Thursday
TXN202500190,2025-11-27,November,11,2025,Jio,Jio - Mobile Recharge,Bills & Utilities,Mobile Recharge,UPI,1765,debit,Subscription,No,Thursday
TXN202500195,2025-11-27,November,11,2025,BookMyShow,BookMyShow - Events,Entertainment,Events,Credit Card,2469,debit,Movie outing,No,Thursday
TXN202500589,2025-11-27,November,11,2025,Metro,Metro - Cab,Transport,Cab,UPI,2131,debit,Airport/Station trip,No,Thursday
TXN202500690,2025-11-27,November,11,2025,Burger King,Burger King - Online Food,Food,Online Food,UPI,626,debit,Weekend food,No,Thursday
TXN202500979,2025-11-27,November,11,2025,Haldiram's,Haldiram's - Fast Food,Food,Fast Food,UPI,382,debit,Dinner,No,Thursday
TXN202501187,2025-11-27,November,11,2025,PlayStation Store,PlayStation Store - OTT,Entertainment,OTT,Debit Card,3113,debit,Game purchase,No,Thursday
TXN202501484,2025-11-27,November,11,2025,Swiggy,Swiggy - Fast Food,Food,Fast Food,UPI,223,debit,Late night order,No,Thursday
TXN202501528,2025-11-27,November,11,2025,Croma,Croma - Online Shopping,Shopping,Online Shopping,Credit Card,10661,debit,Sale purchase,No,Thursday
TXN202500107,2025-11-28,November,11,2025,Dominos,Dominos - Fast Food,Food,Fast Food,UPI,489,debit,Weekend food,No,Friday
TXN202500494,2025-11-28,November,11,2025,Zomato,Zomato - Restaurant,Food,Restaurant,Debit Card,1201,debit,Lunch order,No,Friday
TXN202500887,2025-11-28,November,11,2025,Salary Credit,Salary Credit - Cashback,Income,Cashback,Debit Card,55603,credit,Freelance payout,No,Friday
TXN202501003,2025-11-28,November,11,2025,Flipkart,Flipkart - Clothing,Shopping,Clothing,Wallet,15547,debit,Sale purchase,No,Friday
TXN202501052,2025-11-28,November,11,2025,Reliance Fresh,Reliance Fresh - Monthly Grocery,Groceries,Monthly Grocery,Credit Card,3090,debit,Household items,No,Friday
TXN202501355,2025-11-28,November,11,2025,Dominos,Dominos - Fast Food,Food,Fast Food,Cash,957,debit,Late night order,No,Friday
TXN202500456,2025-11-29,November,11,2025,More Supermarket,More Supermarket - Fruits & Vegetables,Groceries,Fruits & Vegetables,UPI,1686,debit,Household items,No,Saturday
TXN202500532,2025-11-29,November,11,2025,PVR,PVR - Movie,Entertainment,Movie,UPI,3174,debit,Movie outing,No,Saturday
TXN202501074,2025-11-29,November,11,2025,Blinkit,Blinkit - Fruits & Vegetables,Groceries,Fruits & Vegetables,UPI,2990,debit,Household items,No,Saturday
TXN202501117,2025-11-29,November,11,2025,Nykaa,Nykaa - Clothing,Shopping,Clothing,Cash,12827,debit,Online purchase,No,Saturday
TXN202501423,2025-11-29,November,11,2025,Cashback,Cashback - Cashback,Income,Cashback,UPI,2321,credit,Freelance payout,Yes,Saturday
TXN202501482,2025-11-29,November,11,2025,Reliance Fresh,Reliance Fresh - Daily Essentials,Groceries,Daily Essentials,UPI,3548,debit,Grocery refill,No,Saturday
TXN202501589,2025-11-29,November,11,2025,Starbucks,Starbucks - Cafe,Coffee,Cafe,Credit Card,595,debit,Quick break,No,Saturday
TXN202500079,2025-11-30,November,11,2025,Starbucks,Starbucks - Cafe,Coffee,Cafe,UPI,198,debit,Evening coffee,No,Sunday
TXN202501078,2025-11-30,November,11,2025,Amazon Kindle,Amazon Kindle - Stationery,Education,Stationery,Credit Card,192,debit,Book purchase,No,Sunday
TXN202500259,2025-12-01,December,12,2025,Myntra,Myntra - Online Shopping,Shopping,Online Shopping,UPI,3152,debit,Personal item,No,Monday
TXN202500281,2025-12-01,December,12,2025,Tata 1mg,Tata 1mg - Wellness,Health,Wellness,Debit Card,2473,debit,Doctor consultation,No,Monday
TXN202500598,2025-12-01,December,12,2025,Tata Power,Tata Power - Subscription,Bills & Utilities,Subscription,UPI,2532,debit,Subscription,Yes,Monday
TXN202500764,2025-12-01,December,12,2025,Blinkit,Blinkit - Monthly Grocery,Groceries,Monthly Grocery,Debit Card,4317,debit,Fresh produce,No,Monday
TXN202501206,2025-12-01,December,12,2025,Reliance Fresh,Reliance Fresh - Daily Essentials,Groceries,Daily Essentials,Credit Card,2884,debit,Fresh produce,No,Monday
TXN202500168,2025-12-02,December,12,2025,Nykaa,Nykaa - Electronics,Shopping,Electronics,Credit Card,12265,debit,Personal item,No,Tuesday
TXN202500191,2025-12-02,December,12,2025,Blue Tokai,Blue Tokai - Beverage,Coffee,Beverage,Debit Card,585,debit,Quick break,No,Tuesday
TXN202500505,2025-12-02,December,12,2025,Third Wave Coffee,Third Wave Coffee - Cafe,Coffee,Cafe,Debit Card,389,debit,Meeting,No,Tuesday
TXN202500544,2025-12-02,December,12,2025,Myntra,Myntra - Personal Care,Shopping,Personal Care,Net Banking,13086,debit,Personal item,No,Tuesday
TXN202500836,2025-12-02,December,12,2025,Rapido,Rapido - Bike Taxi,Transport,Bike Taxi,Debit Card,871,debit,Weekend travel,No,Tuesday
TXN202501271,2025-12-02,December,12,2025,Zomato,Zomato - Snacks,Food,Snacks,Debit Card,746,debit,Dinner,No,Tuesday
TXN202501560,2025-12-02,December,12,2025,PharmEasy,PharmEasy - Consultation,Health,Consultation,Credit Card,4041,debit,Health essentials,No,Tuesday
TXN202500116,2025-12-03,December,12,2025,PlayStation Store,PlayStation Store - Events,Entertainment,Events,UPI,2322,debit,Game purchase,No,Wednesday
TXN202500448,2025-12-03,December,12,2025,Burger King,Burger King - Online Food,Food,Online Food,Debit Card,599,debit,Late night order,No,Wednesday
TXN202500841,2025-12-03,December,12,2025,Netflix,Netflix - Electricity,Bills & Utilities,Electricity,Cash,1658,debit,Recharge,Yes,Wednesday
TXN202501286,2025-12-03,December,12,2025,Third Wave Coffee,Third Wave Coffee - Cafe,Coffee,Cafe,Wallet,382,debit,Quick break,No,Wednesday
TXN202500356,2025-12-04,December,12,2025,McDonalds,McDonalds - Snacks,Food,Snacks,UPI,1374,debit,Office meal,No,Thursday
TXN202500546,2025-12-04,December,12,2025,Dominos,Dominos - Restaurant,Food,Restaurant,Net Banking,747,debit,Late night order,No,Thursday
TXN202501181,2025-12-04,December,12,2025,Rapido,Rapido - Cab,Transport,Cab,UPI,1093,debit,Airport/Station trip,No,Thursday
TXN202501283,2025-12-04,December,12,2025,Netmeds,Netmeds - Consultation,Health,Consultation,UPI,3783,debit,Doctor consultation,No,Thursday
TXN202500161,2025-12-05,December,12,2025,PVR,PVR - Movie,Entertainment,Movie,UPI,3428,debit,OTT plan,No,Friday
TXN202500230,2025-12-05,December,12,2025,McDonalds,McDonalds - Snacks,Food,Snacks,UPI,1059,debit,Weekend food,No,Friday
TXN202500307,2025-12-05,December,12,2025,BigBasket,BigBasket - Daily Essentials,Groceries,Daily Essentials,UPI,609,debit,Household items,No,Friday
TXN202500501,2025-12-05,December,12,2025,Blinkit,Blinkit - Monthly Grocery,Groceries,Monthly Grocery,Debit Card,4033,debit,Household items,No,Friday
TXN202500608,2025-12-05,December,12,2025,Dominos,Dominos - Online Food,Food,Online Food,Credit Card,1130,debit,Office meal,No,Friday
TXN202500842,2025-12-05,December,12,2025,Tata 1mg,Tata 1mg - Health Checkup,Health,Health Checkup,Debit Card,5790,debit,Health essentials,No,Friday
TXN202501624,2025-12-05,December,12,2025,Blue Tokai,Blue Tokai - Snacks,Coffee,Snacks,UPI,654,debit,Quick break,No,Friday
TXN202500430,2025-12-06,December,12,2025,Udemy,Udemy - Stationery,Education,Stationery,UPI,2730,debit,Book purchase,No,Saturday
TXN202500991,2025-12-06,December,12,2025,Airtel,Airtel - Electricity,Bills & Utilities,Electricity,UPI,3300,debit,Recharge,No,Saturday
TXN202501159,2025-12-06,December,12,2025,Flipkart,Flipkart - Online Shopping,Shopping,Online Shopping,UPI,14944,debit,Personal item,No,Saturday
TXN202500220,2025-12-07,December,12,2025,Nykaa,Nykaa - Personal Care,Shopping,Personal Care,UPI,13051,debit,Online purchase,No,Sunday
TXN202500848,2025-12-07,December,12,2025,Blinkit,Blinkit - Fruits & Vegetables,Groceries,Fruits & Vegetables,Cash,6461,debit,Household items,No,Sunday
TXN202501216,2025-12-07,December,12,2025,Freelance Payment,Freelance Payment - Cashback,Income,Cashback,Credit Card,9014,credit,Freelance payout,No,Sunday
TXN202500970,2025-12-08,December,12,2025,DMart,DMart - Fruits & Vegetables,Groceries,Fruits & Vegetables,UPI,3821,debit,Grocery refill,No,Monday
TXN202500279,2025-12-09,December,12,2025,Netmeds,Netmeds - Consultation,Health,Consultation,UPI,3505,debit,Doctor consultation,No,Tuesday
TXN202500537,2025-12-09,December,12,2025,Steam,Steam - Movie,Entertainment,Movie,Credit Card,3175,debit,OTT plan,No,Tuesday
TXN202501334,2025-12-09,December,12,2025,Chaayos,Chaayos - Cafe,Coffee,Cafe,UPI,487,debit,Quick break,No,Tuesday
TXN202500203,2025-12-10,December,12,2025,Croma,Croma - Online Shopping,Shopping,Online Shopping,UPI,13827,debit,Personal item,No,Wednesday
TXN202500232,2025-12-10,December,12,2025,Myntra,Myntra - Online Shopping,Shopping,Online Shopping,Net Banking,1300,debit,Sale purchase,No,Wednesday
TXN202500503,2025-12-10,December,12,2025,Zepto,Zepto - Daily Essentials,Groceries,Daily Essentials,Net Banking,1733,debit,Fresh produce,No,Wednesday
TXN202501012,2025-12-10,December,12,2025,Stationery Shop,Stationery Shop - Online Course,Education,Online Course,UPI,4283,debit,Study material,No,Wednesday
TXN202501093,2025-12-10,December,12,2025,PharmEasy,PharmEasy - Medicine,Health,Medicine,Cash,5913,debit,Medicine purchase,No,Wednesday
TXN202500371,2025-12-11,December,12,2025,Swiggy,Swiggy - Fast Food,Food,Fast Food,UPI,524,debit,Weekend food,No,Thursday
TXN202500550,2025-12-11,December,12,2025,Rapido,Rapido - Train,Transport,Train,Debit Card,702,debit,Airport/Station trip,No,Thursday
TXN202500659,2025-12-11,December,12,2025,RedBus,RedBus - Train,Transport,Train,Cash,1158,debit,Airport/Station trip,No,Thursday
TXN202501116,2025-12-11,December,12,2025,Burger King,Burger King - Snacks,Food,Snacks,Debit Card,1252,debit,Lunch order,No,Thursday
TXN202500273,2025-12-13,December,12,2025,Netflix,Netflix - Internet,Bills & Utilities,Internet,Credit Card,1724,debit,Subscription,Yes,Saturday
TXN202500837,2025-12-13,December,12,2025,Flipkart,Flipkart - Personal Care,Shopping,Personal Care,Credit Card,2264,debit,Online purchase,No,Saturday
TXN202501024,2025-12-13,December,12,2025,Third Wave Coffee,Third Wave Coffee - Cafe,Coffee,Cafe,UPI,244,debit,Weekend cafe,No,Saturday
TXN202501307,2025-12-13,December,12,2025,RedBus,RedBus - Bike Taxi,Transport,Bike Taxi,Credit Card,2129,debit,Office commute,No,Saturday
TXN202500143,2025-12-14,December,12,2025,Spotify,Spotify - Electricity,Bills & Utilities,Electricity,Credit Card,471,debit,Recharge,No,Sunday
TXN202500181,2025-12-14,December,12,2025,Ajio,Ajio - Online Shopping,Shopping,Online Shopping,Debit Card,8313,debit,Online purchase,No,Sunday
TXN202500617,2025-12-14,December,12,2025,Nykaa,Nykaa - Accessories,Shopping,Accessories,UPI,11008,debit,Replacement item,No,Sunday
TXN202500834,2025-12-14,December,12,2025,DMart,DMart - Monthly Grocery,Groceries,Monthly Grocery,UPI,3148,debit,Household items,No,Sunday
TXN202500857,2025-12-14,December,12,2025,Steam,Steam - Gaming,Entertainment,Gaming,Debit Card,1153,debit,Movie outing,No,Sunday
TXN202500957,2025-12-14,December,12,2025,Zepto,Zepto - Monthly Grocery,Groceries,Monthly Grocery,Debit Card,4282,debit,Household items,No,Sunday
TXN202501261,2025-12-14,December,12,2025,Netmeds,Netmeds - Consultation,Health,Consultation,UPI,195,debit,Health essentials,No,Sunday
TXN202501324,2025-12-14,December,12,2025,BESCOM,BESCOM - Mobile Recharge,Bills & Utilities,Mobile Recharge,Credit Card,2520,debit,Recharge,Yes,Sunday
TXN202501540,2025-12-14,December,12,2025,Zomato,Zomato - Fast Food,Food,Fast Food,Credit Card,1232,debit,Dinner,No,Sunday
TXN202500269,2025-12-15,December,12,2025,Burger King,Burger King - Online Food,Food,Online Food,UPI,1053,debit,Weekend food,No,Monday
TXN202501120,2025-12-15,December,12,2025,PharmEasy,PharmEasy - Consultation,Health,Consultation,UPI,5145,debit,Health essentials,No,Monday
TXN202501396,2025-12-15,December,12,2025,Croma,Croma - Electronics,Shopping,Electronics,Wallet,15417,debit,Personal item,No,Monday
TXN202501502,2025-12-15,December,12,2025,Dominos,Dominos - Fast Food,Food,Fast Food,UPI,740,debit,Lunch order,No,Monday
TXN202500016,2025-12-16,December,12,2025,INOX,INOX - OTT,Entertainment,OTT,UPI,1979,debit,OTT plan,No,Tuesday
TXN202500239,2025-12-16,December,12,2025,Unacademy,Unacademy - Stationery,Education,Stationery,Debit Card,4655,debit,Study material,No,Tuesday
TXN202500354,2025-12-16,December,12,2025,Airtel,Airtel - Subscription,Bills & Utilities,Subscription,Wallet,1866,debit,Utility payment,No,Tuesday
TXN202500495,2025-12-16,December,12,2025,CCD,CCD - Snacks,Coffee,Snacks,UPI,344,debit,Meeting,No,Tuesday
TXN202501398,2025-12-16,December,12,2025,Blinkit,Blinkit - Monthly Grocery,Groceries,Monthly Grocery,Wallet,4325,debit,Monthly essentials,No,Tuesday
TXN202500563,2025-12-17,December,12,2025,DMart,DMart - Monthly Grocery,Groceries,Monthly Grocery,UPI,2308,debit,Grocery refill,No,Wednesday
TXN202500740,2025-12-17,December,12,2025,Spotify,Spotify - Electricity,Bills & Utilities,Electricity,UPI,4440,debit,Subscription,Yes,Wednesday
TXN202500891,2025-12-17,December,12,2025,Third Wave Coffee,Third Wave Coffee - Snacks,Coffee,Snacks,Wallet,452,debit,Work coffee,No,Wednesday
TXN202501295,2025-12-17,December,12,2025,Uber,Uber - Metro,Transport,Metro,Debit Card,1335,debit,Weekend travel,No,Wednesday
TXN202501581,2025-12-17,December,12,2025,Rapido,Rapido - Bus,Transport,Bus,UPI,999,debit,Office commute,No,Wednesday
TXN202500106,2025-12-18,December,12,2025,Dominos,Dominos - Fast Food,Food,Fast Food,Credit Card,1265,debit,Dinner,No,Thursday
TXN202500156,2025-12-18,December,12,2025,More Supermarket,More Supermarket - Fruits & Vegetables,Groceries,Fruits & Vegetables,UPI,2510,debit,Grocery refill,No,Thursday
TXN202500556,2025-12-18,December,12,2025,More Supermarket,More Supermarket - Daily Essentials,Groceries,Daily Essentials,Wallet,1706,debit,Fresh produce,No,Thursday
TXN202500582,2025-12-18,December,12,2025,BigBasket,BigBasket - Fruits & Vegetables,Groceries,Fruits & Vegetables,Debit Card,3835,debit,Household items,No,Thursday
TXN202501001,2025-12-18,December,12,2025,Metro,Metro - Metro,Transport,Metro,UPI,754,debit,Airport/Station trip,No,Thursday
TXN202501364,2025-12-18,December,12,2025,BookMyShow,BookMyShow - Events,Entertainment,Events,UPI,650,debit,OTT plan,No,Thursday
TXN202501444,2025-12-18,December,12,2025,Zepto,Zepto - Household,Groceries,Household,Net Banking,1722,debit,Fresh produce,No,Thursday
TXN202500105,2025-12-19,December,12,2025,Metro,Metro - Cab,Transport,Cab,UPI,2100,debit,Office commute,No,Friday
TXN202500267,2025-12-19,December,12,2025,Nykaa,Nykaa - Accessories,Shopping,Accessories,UPI,15576,debit,Sale purchase,No,Friday
TXN202500493,2025-12-19,December,12,2025,Starbucks,Starbucks - Beverage,Coffee,Beverage,UPI,339,debit,Evening coffee,No,Friday
TXN202500937,2025-12-19,December,12,2025,Zomato,Zomato - Fast Food,Food,Fast Food,UPI,310,debit,Office meal,No,Friday
TXN202501264,2025-12-19,December,12,2025,Haldiram's,Haldiram's - Snacks,Food,Snacks,Credit Card,591,debit,Office meal,No,Friday
TXN202500046,2025-12-20,December,12,2025,Practo,Practo - Medicine,Health,Medicine,Net Banking,4891,debit,Health essentials,No,Saturday
TXN202500293,2025-12-20,December,12,2025,Third Wave Coffee,Third Wave Coffee - Beverage,Coffee,Beverage,Credit Card,198,debit,Weekend cafe,No,Saturday
TXN202500890,2025-12-20,December,12,2025,BigBasket,BigBasket - Fruits & Vegetables,Groceries,Fruits & Vegetables,Credit Card,2460,debit,Grocery refill,No,Saturday
TXN202500938,2025-12-20,December,12,2025,Airtel,Airtel - Mobile Recharge,Bills & Utilities,Mobile Recharge,UPI,4116,debit,Utility payment,Yes,Saturday
TXN202500355,2025-12-21,December,12,2025,Blue Tokai,Blue Tokai - Snacks,Coffee,Snacks,Credit Card,344,debit,Meeting,No,Sunday
TXN202500552,2025-12-21,December,12,2025,RedBus,RedBus - Bike Taxi,Transport,Bike Taxi,UPI,2479,debit,Weekend travel,No,Sunday
TXN202500866,2025-12-21,December,12,2025,Zomato,Zomato - Restaurant,Food,Restaurant,Credit Card,993,debit,Dinner,No,Sunday
TXN202501146,2025-12-21,December,12,2025,Refund,Refund - Refund,Income,Refund,Credit Card,1814,credit,Cashback credited,Yes,Sunday
TXN202501148,2025-12-21,December,12,2025,Burger King,Burger King - Fast Food,Food,Fast Food,UPI,828,debit,Office meal,No,Sunday
TXN202500372,2025-12-22,December,12,2025,McDonalds,McDonalds - Snacks,Food,Snacks,Credit Card,1327,debit,Office meal,No,Monday
TXN202500676,2025-12-22,December,12,2025,Myntra,Myntra - Online Shopping,Shopping,Online Shopping,Net Banking,2055,debit,Sale purchase,No,Monday
TXN202501292,2025-12-22,December,12,2025,Zomato,Zomato - Online Food,Food,Online Food,Credit Card,701,debit,Dinner,No,Monday
TXN202501372,2025-12-22,December,12,2025,Refund,Refund - Freelance,Income,Freelance,Net Banking,2778,credit,Refund received,Yes,Monday
TXN202501382,2025-12-22,December,12,2025,Starbucks,Starbucks - Cafe,Coffee,Cafe,UPI,273,debit,Quick break,No,Monday
TXN202500332,2025-12-23,December,12,2025,Haldiram's,Haldiram's - Online Food,Food,Online Food,Debit Card,214,debit,Lunch order,No,Tuesday
TXN202500468,2025-12-23,December,12,2025,RedBus,RedBus - Bus,Transport,Bus,UPI,919,debit,Office commute,No,Tuesday
TXN202500474,2025-12-23,December,12,2025,Amazon,Amazon - Personal Care,Shopping,Personal Care,Net Banking,14427,debit,Sale purchase,No,Tuesday
TXN202500562,2025-12-23,December,12,2025,Haldiram's,Haldiram's - Online Food,Food,Online Food,Wallet,943,debit,Office meal,No,Tuesday
TXN202500769,2025-12-23,December,12,2025,Swiggy,Swiggy - Online Food,Food,Online Food,Credit Card,1233,debit,Lunch order,No,Tuesday
TXN202500126,2025-12-24,December,12,2025,McDonalds,McDonalds - Fast Food,Food,Fast Food,Net Banking,991,debit,Lunch order,No,Wednesday
TXN202500412,2025-12-24,December,12,2025,Blinkit,Blinkit - Monthly Grocery,Groceries,Monthly Grocery,UPI,3809,debit,Monthly essentials,No,Wednesday
TXN202500631,2025-12-24,December,12,2025,Zomato,Zomato - Online Food,Food,Online Food,UPI,150,debit,Dinner,No,Wednesday
TXN202500945,2025-12-24,December,12,2025,Rapido,Rapido - Cab,Transport,Cab,UPI,1510,debit,Airport/Station trip,No,Wednesday
TXN202501053,2025-12-24,December,12,2025,Blinkit,Blinkit - Fruits & Vegetables,Groceries,Fruits & Vegetables,Debit Card,4094,debit,Fresh produce,No,Wednesday
TXN202501190,2025-12-24,December,12,2025,Udemy,Udemy - Books,Education,Books,UPI,5295,debit,Study material,No,Wednesday
